date;Coelenterata;Anthoathecata;Hydractinia spp.;Rathkea octopunctata;Lizzia blondina;Bougainvillia spp.;Hybocodon prolifer;Euphysa spp.;Sarsia spp.;Sarsia tubulosa;Leuckartiara octona;Amphinema spp.;Leptothecata;Phialella quadrata;Eutima gracilis;Tiaropsis multicirrata;Corymorpha nutans;Laodicea undulata;Staurostoma mertensii;Mitrocomella polydiademata;Clytia hemisphaerica;Obelia spp.;Aglantha digitale;Solmaris corona;Siphonophorae;Agalma elegans;Nanomia cara;Diphyidae;Muggiaea atlantica;Scyphozoa ephyra;Cyanea spp.;Cyanea spp. ephyra;Cyanea lamarckii;Aurelia spp. ephyra;Aurelia aurita;Pelagia noctiluca;Cerianthus spp.;Ctenophora (remains);Ctenophora;Pleurobrachia pileus;Beroe cucumis;Podon spp.;Podon leuckartii;Podon intermedius;Pleopis polyphemoides;Evadne nordmanni;Halocyprididae;Cirripedia cypris;Cirripedia nauplius;Copepoda C1-6 (others);Copepoda C1-6;Calanoida C1-6;Calanus spp. C6 F;Calanus spp. C6 M;Calanus spp. C1;Calanus spp. C2;Calanus spp. C3;Calanus spp. C4;Calanus spp. C5;Calanus finmarchicus C6 F;Calanus finmarchicus C6 M;Calanus finmarchicus C5;Calanus helgolandicus C6 F;Calanus helgolandicus C6 M;Calanus helgolandicus C5;Eucalanus elongatus C1-5;Eucalanus elongatus C6 F;Eucalanus elongatus C6 M;Subeucalanus crassus C1-5;Subeucalanus crassus C6 F;Subeucalanus crassus C6 M;Rhincalanus nasutus C6 F;Rhincalanus nasutus C6 M;Rhincalanus nasutus C1-5;Para/pseudo/cteno/clausocalanus C1-5;Paracalanus parvus C5 F;Paracalanus parvus C6 F;Paracalanus parvus C5 M;Paracalanus parvus C6 M;Paracalanus parvus C1;Paracalanus parvus C2;Paracalanus parvus C3;Paracalanus parvus C4;Paracalanus parvus C5;Calocalanus spp. C6 F;Pseudocalanus minutus elongatus C5 F;Pseudocalanus minutus elongatus C6 F;Pseudocalanus minutus elongatus C5 M;Pseudocalanus minutus elongatus C6 M;Pseudocalanus minutus elongatus C1;Pseudocalanus minutus elongatus C2;Pseudocalanus minutus elongatus C3;Pseudocalanus minutus elongatus C4;Ctenocalanus vanus C6 F;Ctenocalanus vanus C6 M;Ctenocalanus vanus C5;Microcalanus pusillus C6 F;Microcalanus pusillus C6 M;Microcalanus pusillus C3;Microcalanus pusillus C4;Microcalanus pusillus C5;Microcalanus pusillus C1-5;Clausocalanus spp. C1-6;Aetideus armatus C1-6;Euchaetidae C1-6;Paraeuchaeta norvegica C1-6;Scolecitrichidae C1-5;Scolecithricella minor C6 F;Scolecithricella minor C6 M;Scolecithricella minor C1-5;Diaixis hibernica C6 F;Diaixis hibernica C5 M;Diaixis hibernica C6 M;Diaixis hibernica C3;Diaixis hibernica C4;Diaixis hibernica C5;Diaixis hibernica C1-5;Temora longicornis C5 F;Temora longicornis C6 F;Temora longicornis C5 M;Temora longicornis C6 M;Temora longicornis C1;Temora longicornis C2;Temora longicornis C3;Temora longicornis C4;Temora longicornis C5;Temora longicornis C1-5;Metridinidae C1-6;Metridia lucens C6 F;Metridia lucens C6 M;Metridia lucens C1;Metridia lucens C2;Metridia lucens C3;Metridia lucens C4;Metridia lucens C5;Metridia lucens C1-5;Centropages hamatus C5 F;Centropages hamatus C6 F;Centropages hamatus C5 M;Centropages hamatus C6 M;Centropages hamatus C1;Centropages hamatus C2;Centropages hamatus C3;Centropages hamatus C4;Centropages hamatus C5;Centropages hamatus C1-5;Centropages typicus C6 F;Centropages typicus C6 M;Centropages typicus C1;Centropages typicus C2;Centropages typicus C3;Centropages typicus C4;Centropages typicus C5;Centropages typicus C1-5;Candacia armata C6 F;Candacia armata C6 M;Candacia armata C1;Candacia armata C2;Candacia armata C3;Candacia armata C4;Candacia armata C5;Candacia armata C1-5;Anomalocera patersoni C6 F;Anomalocera patersoni C6 M;Anomalocera patersoni C1-5;Acartia (Acartiura) clausi C5 F;Acartia (Acartiura) clausi C6 F;Acartia (Acartiura) clausi C5 M;Acartia (Acartiura) clausi C6 M;Acartia (Acartiura) clausi C1;Acartia (Acartiura) clausi C2;Acartia (Acartiura) clausi C3;Acartia (Acartiura) clausi C4;Acartia (Acartiura) clausi C5;Acartia (Acartiura) clausi C1-5;Acartia (Acartiura) longiremis C6 F;Acartia (Acartiura) longiremis C6 M;Acartia (Acartiura) longiremis C1-5;Harpacticoida C1-6;Microsetella norvegica C1-6;Microsetella rosea C1-6;Oncaeidae C1-6;Corycaeidae C1-6;Cyclopoida C1-6;Oithonidae C1-6;Oithona spp. C1;Oithona spp. C2;Oithona spp. C3;Oithona spp. C4-5;Oithona spp. C6 M;Oithona spp. C6 F;Monstrillidae C1-6;Caligidae C1-6;Caligus spp. C1-6;Malacostraca;Mysida;Cumacea;Isopoda;Isopoda (parasitic);Amphipoda (non-hyperiidea);Amphipoda (parasitic);Themisto spp.;Hyperia spp.;Euphausiidae calyptopis;Euphausiidae furcilia;Euphausiidae nauplius;Nyctiphanes couchii adult;Nyctiphanes couchii juvenile;Nyctiphanes couchii furcilia;Thysanoessa spp. furcilia;Thysanoessa inermis adult;Thysanoessa longicaudata adult;Nephrops norvegicus larva;Decapoda larva;Mollusca;Gastropoda larva;Gastropoda egg;Limacina retroversa;Lamellaria spp. larva;Lamellaria spp. egg;Gymnosomata;Clione limacina;Bivalvia larva;Sagittidae;Sagittidae juvenile;Parasagitta elegans;Parasagitta setosa;Serratosagitta serratodentata;Pisces larva;Pisces egg;Clupeidae larva;Gadiformes larva;Ammodytidae larva;Polychaeta adult;Polychaeta larva;Tomopteris spp.;Phoronida larva;Bryozoa cyphonautes;Echinodermata larva;Hemichordata larva;Ascidiacea larva;Appendicularia;Salpa fusiformis;Doliolidae;Cephalochordata
2007-03-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.78940340694989;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;7.57880681389978;13.8944791588163;2.52626893796659;0;1.2631344689833;10.1050757518664;23.9995549106826;22.7364204416993;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.252626893796659;0;0;NA;0;0;0;0;0;0.252626893796659;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;1.2631344689833;0;0;0;0;0;0;0;NA;0;0;0;1.2631344689833;0;0;1.2631344689833;0;0;NA;0;0;0;13.8944791588163;1.2631344689833;23.9995549106826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0.252626893796659;0;1.2631344689833;1.2631344689833;1.2631344689833;0;0;0;0;0;0;1.2631344689833;0.757880681389978;0;0;0.757880681389978;0;0;NA;0;0;1.2631344689833;0;0;2.52626893796659;2.52626893796659;0;0;21.473285972716;0;0;0
2007-03-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.78940340694989;NA;0;0;0;0;0;0;0;0;0;0.757880681389978;0;0;1.51576136277996;0;0.505253787593319;0;0;0;0;0;0;0;0;0;NA;0;10.1050757518664;0;0.252626893796659;0;0;0;0;0;0;41.6834374764488;40.4203030074655;13.8944791588163;6.31567234491648;1.2631344689833;5.05253787593318;18.9470170347494;53.0516476972984;0;0;0;1.2631344689833;1.2631344689833;0;0;11.3682102208497;NA;0;0;0;0;0;0.252626893796659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.757880681389978;0.252626893796659;0;NA;0;0;0.505253787593319;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0.252626893796659;0;0;0;0.252626893796659;NA;0;0;0;0;1.2631344689833;0;0;0;0;0;0;0;NA;0;0;0;1.2631344689833;0;0;2.52626893796659;1.2631344689833;0;NA;0;0;0;18.9470170347494;5.05253787593318;34.104630662549;0;0;0;0;0;0;0;0;0;0;0.252626893796659;0;0;0;0.252626893796659;0.252626893796659;0;0;0;0;0;NA;0.252626893796659;0;3.78940340694989;0;0;0;0;0.505253787593319;0;1.2631344689833;0;1.51576136277996;2.02101515037327;0.252626893796659;0;0;0;0;NA;0;0;8.84194128288307;0.252626893796659;0;152.839270746979;2.52626893796659;0;0;5.05253787593318;0;0;0
2007-03-22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.7364204416993;NA;0;0;0;0;0;0.505253787593319;0.252626893796659;0.757880681389978;0;0;0;0;0.757880681389978;0;0;0;0;0;0;0;0;0;0;0;NA;0;7.57880681389978;0;0;0;0;0;0;5.05253787593318;0;75.7880681389978;70.7355302630646;45.4728408833987;30.3152272555991;7.57880681389978;27.7889583176325;37.8940340694989;78.3143370769644;0;0;0;22.7364204416993;2.52626893796659;0;5.05253787593318;12.631344689833;NA;0;0;0;0;0;0;0;0;0.252626893796659;0;0;0;0;0;0;0;0;0;5.05253787593318;2.52626893796659;0;0;2.52626893796659;0;NA;0;0.252626893796659;0.505253787593319;0;0;0;0;0.252626893796659;NA;0;0;0;0.252626893796659;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;2.52626893796659;0;0;0;0;0;0;2.52626893796659;NA;0;0;0;5.05253787593318;0;0;10.1050757518664;0;0;NA;0;0;0;35.3677651315323;2.52626893796659;101.050757518664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;3.28414961935657;0;5.05253787593318;0;0;0;0;0;0;5.05253787593318;0;2.27364204416993;1.2631344689833;0.505253787593319;0;0.252626893796659;0.252626893796659;0;NA;0;0;30.3152272555991;0;0;32.8414961935657;0;0;0;5.05253787593318;0;0;0
2007-03-26;0;0;0;0;0;0;0;0.252626893796659;0;0;0;0;0.252626893796659;0;0;0;0;0;0;0;0;0.252626893796659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.7364204416993;NA;0;0;0;0;0;1.01050757518664;0;0.252626893796659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;2.52626893796659;0;0;0;0;0;2.52626893796659;2.52626893796659;0;12.631344689833;30.3152272555991;7.57880681389978;15.1576136277996;2.52626893796659;15.1576136277996;20.2101515037327;15.1576136277996;0;0;0;15.1576136277996;0;0;0;10.1050757518664;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.52626893796659;0;0;0;5.05253787593318;0;2.52626893796659;2.52626893796659;NA;0;0.252626893796659;0;0;0;0;0.252626893796659;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;2.52626893796659;0;2.52626893796659;0;2.52626893796659;0;0;0;NA;0;0;0;2.52626893796659;0;0;2.52626893796659;0;0;NA;0;0;0;50.5253787593319;2.52626893796659;73.2617992010312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.252626893796659;0;0;0;0;0;0;NA;0.505253787593319;0;7.57880681389978;0;2.52626893796659;0;0;0;0;0;0;0.757880681389978;0.252626893796659;0;0;0;1.01050757518664;0;NA;0;0;27.7889583176325;0;0;146.523598402062;0;0;0;20.2101515037327;0;0;0
2007-04-04;0;0;0;0;0;0;0.252626893796659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.631344689833;747.775605638111;NA;0;0;0;0;0.505253787593319;0.757880681389978;5.5577916635265;5.05253787593318;0;0.505253787593319;0;1.2631344689833;1.2631344689833;0.505253787593319;7.07355302630646;0;0;0;0;0;0;0;0;0;NA;0;22.7364204416993;2.52626893796659;2.52626893796659;0;0;0;2.52626893796659;5.05253787593318;0;60.6304545111982;83.3668749528976;35.3677651315323;50.5253787593319;17.6838825657661;15.1576136277996;12.631344689833;35.3677651315323;0;0;0;0;0;0;0;0;NA;0;0;0.505253787593319;0;0;0;0;0;0;0;0;0;0;0;0;0;7.57880681389978;0;2.52626893796659;2.52626893796659;7.57880681389978;0;2.52626893796659;0;NA;0;0;0;0;0;0;0;0;NA;0;0.252626893796659;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;27.7889583176325;0;35.3677651315323;7.57880681389978;5.05253787593318;15.1576136277996;15.1576136277996;32.8414961935657;NA;0;0;0;2.52626893796659;0;0;5.05253787593318;0;0;NA;0;0;2.52626893796659;30.3152272555991;7.57880681389978;60.6304545111982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;1.76838825657661;0;75.7880681389978;0;2.52626893796659;0;0;0;0;10.1050757518664;0;1.01050757518664;0.505253787593319;0.252626893796659;0;0.252626893796659;1.51576136277996;0;NA;0;0;68.209261325098;0;0;131.365984774263;22.7364204416993;0;0;15.1576136277996;0;0;0
2007-04-10;0;0;0;0;0;0;2.52626893796659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.31567234491648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.252626893796659;0;0;0;0;0;0;0;12.631344689833;204.627783975294;NA;0;0;0;0;1.2631344689833;3.03152272555991;5.30516476972984;8.0840606014931;0;1.01050757518664;0.505253787593319;1.01050757518664;4.04203030074655;1.2631344689833;8.33668749528976;0;0;0;0;0;0;0;0;0;NA;0;20.2101515037327;0;5.05253787593318;0;0;0;0;10.1050757518664;0;32.8414961935657;73.2617992010312;27.7889583176325;58.1041855732316;10.1050757518664;50.5253787593319;25.2626893796659;42.9465719454321;0;0;0;20.2101515037327;5.05253787593318;0;0;2.52626893796659;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.57880681389978;0;7.57880681389978;2.52626893796659;5.05253787593318;2.52626893796659;7.57880681389978;0;NA;0;0;0;0;0;0.252626893796659;0;0.252626893796659;NA;0;5.05253787593318;0;2.52626893796659;0;2.52626893796659;2.52626893796659;0;7.57880681389978;NA;0.252626893796659;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;7.57880681389978;0;20.2101515037327;10.1050757518664;0;0;0;2.52626893796659;NA;0;0;0;0;0;0;5.05253787593318;2.52626893796659;0;NA;0;0;0;37.8940340694989;15.1576136277996;101.050757518664;0;0;0;0;0;0;0;0;0;0;0;0;5.05253787593318;0;2.52626893796659;0;0;0;0;0;0;NA;7.57880681389978;0;17.6838825657661;2.52626893796659;0;0;0;0;0;10.1050757518664;0;2.52626893796659;4.79991098213653;0.252626893796659;0;0.252626893796659;1.01050757518664;0;NA;0;0;73.2617992010312;0;0;98.5244885806971;0;0;0;32.8414961935657;0;0;0
2007-04-16;0;0;0;0;0;0;4.04203030074655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.52626893796659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75.7880681389978;146.523598402062;NA;0;0;0;0;0.757880681389978;3.03152272555991;4.04203030074655;5.5577916635265;0;0;1.2631344689833;0.505253787593319;11.3682102208497;7.57880681389978;9.09456817667973;0;0;0;0;0;0;0;0;0;NA;0;12.631344689833;0;2.52626893796659;0;0;0;2.52626893796659;7.57880681389978;0;45.4728408833987;101.050757518664;20.2101515037327;15.1576136277996;68.209261325098;126.31344689833;98.5244885806971;73.2617992010312;0;0;0;65.6829923871314;7.57880681389978;0;0;20.2101515037327;NA;0;0;0;0;0;0;0;0;2.52626893796659;0;0;0;0;0;0;0;17.6838825657661;0;17.6838825657661;63.1567234491648;30.3152272555991;32.8414961935657;27.7889583176325;17.6838825657661;NA;0;0;1.51576136277996;0;0;0;0.252626893796659;0.757880681389978;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;37.8940340694989;0;53.0516476972984;0;5.05253787593318;7.57880681389978;7.57880681389978;40.4203030074655;NA;0;0;0;10.1050757518664;0;0;12.631344689833;2.52626893796659;0;NA;0;0;0;73.2617992010312;20.2101515037327;131.365984774263;0;0;0;0;0;0.252626893796659;0.252626893796659;0;0;0;0;0;7.57880681389978;0.757880681389978;0;0;0;0;0;0;0;NA;9.85244885806971;0;5.05253787593318;0;5.05253787593318;0;0;0;0;10.1050757518664;0;4.04203030074655;2.52626893796659;0.252626893796659;0;2.77889583176325;1.76838825657661;0;NA;0;0.252626893796659;78.3143370769644;0;0;373.887802819056;10.1050757518664;0;0;449.675870958053;0;0;0
2007-04-23;0;0;0;5.30516476972984;0;0;7.32617992010312;0;0;0;0;0;0;0;0;0;0;0;0;0;0.505253787593319;85.1352632094742;0;0;0;0;0;0;0;0;0;0.252626893796659;0;0;0;0;0.252626893796659;0;0;0;0;0;0;5.05253787593318;0;2.52626893796659;0;63.1567234491648;2.52626893796659;NA;0;0;0;0;2.02101515037327;3.03152272555991;2.77889583176325;1.51576136277996;0;0.757880681389978;0;0;4.79991098213653;1.76838825657661;3.53677651315323;0;0;0;0;0;0;0;0;0;NA;0;7.57880681389978;0;2.52626893796659;0;0;0;0;2.52626893796659;0;10.1050757518664;2.52626893796659;0;0;0;2.52626893796659;5.05253787593318;10.1050757518664;0;0;0;5.05253787593318;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.52626893796659;0;2.52626893796659;12.631344689833;15.1576136277996;20.2101515037327;10.1050757518664;2.52626893796659;NA;0;0;0;0;0;0;0;0;NA;0;2.52626893796659;0;2.52626893796659;0;0;0;0;2.52626893796659;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0.252626893796659;0.505253787593319;0;83.3668749528976;0;53.0516476972984;2.52626893796659;70.7355302630646;73.2617992010312;73.2617992010312;80.840606014931;NA;0;0;0;5.05253787593318;0;0;2.52626893796659;2.52626893796659;0;NA;0;0;2.52626893796659;20.2101515037327;12.631344689833;20.2101515037327;0;0;0;0;0;0;0;0;0;0;0;0;2.52626893796659;0.505253787593319;0;0;0;0;0;0;0;NA;43.7044526268221;0;199.575246099361;2.52626893796659;12.631344689833;0.505253787593319;0;0;0;25.2626893796659;0;1.01050757518664;0.757880681389978;0;0;5.5577916635265;1.2631344689833;0;NA;0;0;80.840606014931;0;0;293.047196804125;25.2626893796659;0;0;58.1041855732316;0;0;0
2007-04-30;0;0;0;1.76838825657661;0;0.252626893796659;9.09456817667973;0;0;0;0;0.252626893796659;0.252626893796659;0;0;0;0;0;0;0.252626893796659;0.252626893796659;9.09456817667973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.505253787593319;0;0;0;0;0;7.57880681389978;0;108.629564332563;5.05253787593318;NA;0;0;0;0;30.3152272555991;25.2626893796659;12.631344689833;15.1576136277996;0;1.51576136277996;0.252626893796659;0.757880681389978;3.78940340694989;3.28414961935657;2.52626893796659;0;0;0;0;0;0;0;0;0;NA;0;10.1050757518664;0;2.52626893796659;0;0;0;12.631344689833;10.1050757518664;0;30.3152272555991;32.8414961935657;10.1050757518664;7.57880681389978;20.2101515037327;30.3152272555991;98.5244885806971;78.3143370769644;0;0;0;2.52626893796659;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;2.52626893796659;0;0;0;0;0;2.52626893796659;65.6829923871314;42.9465719454321;27.7889583176325;0;NA;0;0;0;0;0;0;0;0;NA;0;5.05253787593318;0;5.05253787593318;0;0;10.1050757518664;5.05253787593318;2.52626893796659;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;45.4728408833987;0;65.6829923871314;15.1576136277996;70.7355302630646;111.15583327053;121.260909022396;73.2617992010312;NA;0;0;0;5.05253787593318;0;0;5.05253787593318;5.05253787593318;0;NA;0;0;7.57880681389978;164.207480967829;40.4203030074655;255.153162734626;0;0;0;0;0;0;0;0;0;0;0.252626893796659;0;2.52626893796659;0.757880681389978;0;0;0;0;0;0;0;NA;23.746928016886;0;73.2617992010312;0;7.57880681389978;0.252626893796659;0;0;0;15.1576136277996;0;8.33668749528976;5.81041855732316;0;0;0.505253787593319;2.52626893796659;0;NA;0;0;80.840606014931;0;10.1050757518664;202.101515037327;47.9991098213653;0;0;12.631344689833;0;0;0
2007-05-08;0;0;0;0.252626893796659;0.252626893796659;0.252626893796659;4.54728408833987;0.757880681389978;0;0;0;0;0;0;0;0.505253787593319;0;0;0;0.252626893796659;0.505253787593319;2.02101515037327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.505253787593319;0;0;0;0;0;0;0;126.31344689833;2.52626893796659;NA;0;0;0;0;47.9991098213653;37.8940340694989;40.4203030074655;27.7889583176325;0;0.252626893796659;0;8.0840606014931;0.252626893796659;0.505253787593319;4.29465719454321;0;0;0;0;0;0;0;0;0;NA;0;22.7364204416993;0;0;0;0;0;15.1576136277996;5.05253787593318;0;126.31344689833;17.6838825657661;60.6304545111982;20.2101515037327;22.7364204416993;123.787177960363;373.887802819056;191.996439285461;0;0;0;0;0;0;0;2.52626893796659;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.52626893796659;40.4203030074655;40.4203030074655;12.631344689833;0;NA;0;0;0;0;0;0;0;0;NA;0;2.52626893796659;0;2.52626893796659;0;0;10.1050757518664;5.05253787593318;5.05253787593318;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;55.577916635265;0;161.681212029862;0;12.631344689833;35.3677651315323;25.2626893796659;55.577916635265;NA;0;0;0;2.52626893796659;0;0;12.631344689833;2.52626893796659;0;NA;0;0;0;159.154943091895;40.4203030074655;245.048086982759;0;0;0;0;0;0;0;0;0;0;0;0;5.05253787593318;0.757880681389978;0;0;0;0;0;0;0;NA;29.3047196804125;0;22.7364204416993;0;2.52626893796659;0.505253787593319;0;0;0;17.6838825657661;0;6.31567234491648;1.51576136277996;0;0;0.505253787593319;0;0;NA;0;0;22.7364204416993;0;0;40.4203030074655;5.05253787593318;0;0;10.1050757518664;0;0;0
2007-05-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.757880681389978;0;0;0;0;0;0;0;40.4203030074655;0;NA;0;0;0;0;5.05253787593318;12.631344689833;22.7364204416993;10.1050757518664;0;2.52626893796659;2.52626893796659;13.1365984774263;1.2631344689833;2.02101515037327;7.32617992010312;0;0;0;0;0;0;0;0;0;NA;0;2.52626893796659;0;0;0;0;0;5.05253787593318;7.57880681389978;0;55.577916635265;30.3152272555991;27.7889583176325;5.05253787593318;0;15.1576136277996;111.15583327053;169.260018843762;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.52626893796659;2.52626893796659;2.52626893796659;15.1576136277996;7.57880681389978;7.57880681389978;NA;0;0;0;0;0;0;0;0;NA;0;0.757880681389978;0;0;0;0;7.57880681389978;17.6838825657661;15.1576136277996;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;85.8931438908642;0;103.57702645663;0;0;17.6838825657661;30.3152272555991;35.3677651315323;NA;0;0;0;5.05253787593318;0;0;0;0;0;NA;0;0;0;60.6304545111982;20.2101515037327;133.892253712229;0;0;0;0;0;0;0;0;0;0;0;0;2.52626893796659;0.505253787593319;0;0;0;0;0;0;0;NA;28.2942121052258;0;5.05253787593318;0;2.52626893796659;0;0;0;0;12.631344689833;0;7.32617992010312;2.27364204416993;0;0;0;0;0;NA;0;0;2.52626893796659;0;0;20.2101515037327;0;0;0;0;0;0;0
2007-05-21;0;0;0;0;0;0;0;0;0;0;0.252626893796659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.252626893796659;0;0;0;0;0;0;0;47.9991098213653;0;NA;0;0;0;1.2631344689833;2.52626893796659;2.52626893796659;17.6838825657661;30.3152272555991;0;22.989047335496;2.52626893796659;10.6103295394597;9.85244885806971;1.2631344689833;7.07355302630646;0;0;0;0;0;0;0;0;0;NA;0;12.631344689833;0;5.05253787593318;0;0;0;7.57880681389978;25.2626893796659;0;83.3668749528976;164.207480967829;37.8940340694989;45.4728408833987;0;27.7889583176325;53.0516476972984;58.1041855732316;0;0;0;2.52626893796659;2.52626893796659;0;2.52626893796659;7.57880681389978;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;181.891363533595;0;409.255567950588;0;12.631344689833;27.7889583176325;30.3152272555991;32.8414961935657;NA;0;0.757880681389978;0;0;0;0.252626893796659;0.252626893796659;0;NA;0;5.05253787593318;0;7.57880681389978;0;7.57880681389978;25.2626893796659;12.631344689833;15.1576136277996;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;42.9465719454321;0;25.2626893796659;0;10.1050757518664;17.6838825657661;25.2626893796659;35.3677651315323;NA;0;0;0;2.52626893796659;0;0;5.05253787593318;0;0;NA;0;0;0;63.1567234491648;25.2626893796659;212.206590789194;0;0;0;0;0;0;0;0;0;0;0;0;5.05253787593318;10.1050757518664;0;0;0;0;0;0;0;NA;23.2416742292927;0;2.52626893796659;0;7.57880681389978;0;0;0;0;20.2101515037327;0;9.59982196427305;10.357702645663;0;0;0;0;0;NA;0;0.252626893796659;5.05253787593318;0;0;27.7889583176325;0;0;0;5.05253787593318;0;0;0
2007-05-30;0;0;0;0;0;0;0;0;0.252626893796659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.252626893796659;0;0;0;0;0;0;0;1.2631344689833;0;3.78940340694989;1.2631344689833;NA;0;0;0;0;0.252626893796659;0;0;0.252626893796659;0;0;0;1.2631344689833;0.505253787593319;0;0;0;0;0;0;0;0;0;0;0;NA;0;1.2631344689833;0;0;0;0;0;0;0;0;5.05253787593318;8.84194128288307;2.52626893796659;0;0;0;2.52626893796659;6.31567234491648;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2631344689833;0;3.78940340694989;0;0;1.2631344689833;3.78940340694989;2.52626893796659;NA;0;0;0;0;0;0;0;0;NA;0;1.2631344689833;0;1.2631344689833;0;0;1.2631344689833;2.52626893796659;3.78940340694989;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;16.4207480967829;0;13.8944791588163;0;11.3682102208497;11.3682102208497;3.78940340694989;13.8944791588163;NA;0;0;0;2.52626893796659;0;0;0;0;0;NA;0;0;0;3.78940340694989;1.2631344689833;8.84194128288307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;21.473285972716;0;0;0;0;0;0;0;0;7.57880681389978;0;2.02101515037327;1.2631344689833;0;0;0;0.252626893796659;0;NA;0;0;1.2631344689833;0.252626893796659;0;12.631344689833;1.2631344689833;0;0;1.2631344689833;0;0;0
